node	cluster	sps	cluster_ref
Ptet_A0D2C2_A0D2C2	g3_8	Ptet	g3_8
Tvag_XP_001320364	g3_8	Tvag	g3_8
Rfil_110236_1c	g3_8	Rfil	g3_8
Crei_XP_001701518	g3_8	Crei	g3_8
Tpse_XP_002293109	g3_8	Tpse	g3_8
Ehux_209727	g3_8	Ehux	g3_8
Ptet_A0D472_A0D472	g3_8	Ptet	g3_8
Spun_SPPG_07674	g3_8	Spun	g3_8
Glam_XP_001707862	g3_8	Glam	g3_8
Vcar_XP_002953101	g3_8	Vcar	g3_8
Ptri_XP_002186224	g3_8	Ptri	g3_8
Vcar_XP_002949759	g3_8	Vcar	g3_8
Spun_SPPG_02720	g3_8	Spun	g3_8
Crei_XP_001691757	g3_8	Crei	g3_8
Nspp_22980_fr5	g3_8	Nspp	g3_8
Ptet_A0CDR5_A0CDR5	g3_8	Ptet	g3_8
Ehux_97090	g3_8	Ehux	g3_8
Nspp_21466_fr4	g3_8	Nspp	g3_8
Cneo_XP_572587	g3_9	Cneo	g3_9a
Ctel_112305	g3_9	Ctel	g3_9a
Ptet_A0EBG7_A0EBG7	g3_9	Ptet	g3_9a
Cgig_10016376	g3_9	Cgig	g3_9a
Cgig_10028705	g3_9	Cgig	g3_9a
Ptet_A0D7N3_A0D7N3	g3_9	Ptet	g3_9a
Dmel_FBpp0112128	g3_9	Dmel	g3_9a
Ehux_63772	g3_9	Ehux	g3_9a
Nvec_XP_001641871	g3_9	Nvec	g3_9a
Bnat_80755	g3_9	Bnat	g3_9a
Ptet_A0BRZ9_A0BRZ9	g3_9	Ptet	g3_9a
Spur_XP_782916	g3_9	Spur	g3_9a
Hsap_ENSP00000373354	g3_9	Hsap	g3_9a
Aker_62797	g3_9	Aker	g3_9a
Skow_XP_002731395	g3_9	Skow	g3_9a
Cele_Y41D4B_12a	g3_9	Cele	g3_9a
Lgig_116536	g3_9	Lgig	g3_9a
Cpar_157Contig10195	g3_10	Cpar	g3_10
Esil_CBJ33274	g3_10	Esil	g3_10
Ehux_62571	g3_10	Ehux	g3_10
Tvag_XP_001322206	g3_10	Tvag	g3_10
Aano_F0YNW7	g3_10	Aano	g3_10
Cint_ENSCINP00000003247	g3_11	Cint	g3_11abc
Spur_XP_003728726	g3_11	Spur	g3_11abc
Skow_XP_002733701	g3_11	Skow	g3_11abc
Spur_XP_785941	g3_11	Spur	g3_11abc
Ctel_206547	g3_11	Ctel	g3_11abc
Hsap_ENSP00000379078	g3_11	Hsap	g3_11abc
Cint_ENSCINP00000028043	g3_11	Cint	g3_11abc
Hsap_ENSP00000417980	g3_11	Hsap	g3_11abc
Hsap_ENSP00000408583	g3_11	Hsap	g3_11abc
Hmag_XP_002162409	g3_12	Hmag	g3_12ab
Skow_XP_002734659	g3_12	Skow	g3_12ab
Nvec_XP_001628294	g3_12	Nvec	g3_12ab
Acas_g441	g3_12	Acas	g3_12ab
Rall_4856	g3_12	Rall	g3_12ab
Pisp_45708	g3_12	Pisp	g3_12ab
Ihof_3673	g3_12	Ihof	g3_12ab
Spur_XP_782949	g3_12	Spur	g3_12ab
Hsap_ENSP00000337976	g3_12	Hsap	g3_12ab
Ncra_3927NCU04402	g3_12	Ncra	g3_12ab
Mlei_ML05765a	g3_12	Mlei	g3_12ab
Cpar_26081Contig52867	g3_12	Cpar	g3_12ab
Bsal_BS32645	g3_12	Bsal	g3_12ab
Fgra_FGSG_02778	g3_12	Fgra	g3_12ab
Ctel_140913	g3_12	Ctel	g3_12ab
Hsap_ENSP00000346997	g3_12	Hsap	g3_12ab
Crev_81553	g3_12	Crev	g3_12ab
Cgig_10004599	g3_12	Cgig	g3_12ab
Lgig_134869	g3_12	Lgig	g3_12ab
Apar_comp14837_c0_seq1_fr6	g3_12	Apar	g3_12ab
Scil_53898	g3_12	Scil	g3_12ab
Crev_82539	g3_12	Crev	g3_12ab
Tcru_XP_810935	g3_12	Tcru	g3_12ab
Tcru_XP_818076	g3_12	Tcru	g3_12ab
Cint_ENSCINP00000001349	g3_12	Cint	g3_12ab
Tmel_XP_002836926	g3_12	Tmel	g3_12ab
Dmel_FBpp0082583	g3_12	Dmel	g3_12ab
Aque_XP_003389507	g3_12	Aque	g3_12ab
Umay_XP_756547	g3_12	Umay	g3_12ab
Aano_F0XVZ8	g3_13	Aano	g3_13
Vcar_XP_002952737	g3_13	Vcar	g3_13
Cvar_EFN54317	g3_13	Cvar	g3_13
Esil_CBJ29831	g3_13	Esil	g3_13
Crei_XP_001701764	g3_13	Crei	g3_13
Aano_F0YGG4	g3_13	Aano	g3_13
Cfra_6612T1	g3_14	Cfra	g3_14
Gthe_62776	g3_14	Gthe	g3_14
Apar_comp10678_c1_seq1_fr5	g3_14	Apar	g3_14
Sarc_SARC_01720	g3_14	Sarc	g3_14
Rirr_85029	g3_14	Rirr	g3_14
Spun_SPPG_08714	g3_14	Spun	g3_14
Ehux_100885	g3_15	Ehux	g3_15
Tgon_XP_002364904	g3_15	Tgon	g3_15
Bnat_82444	g3_15	Bnat	g3_15
Aker_82917	g3_15	Aker	g3_15
Hmag_XP_002157170	g3_15	Hmag	g3_15
Hmag_XP_002157195	g3_15	Hmag	g3_15
Rfil_29978_4c	g3_15	Rfil	g3_15
Sros_PTSG_08195	g3_15	Sros	g3_15
Ehux_67245	g3_16	Ehux	g3_16
Ccor_44719	g3_16	Ccor	g3_16
Ehux_457456	g3_16	Ehux	g3_16
Umar_249280	g4_0	Umar	g4_0
Dmel_FBpp0075510	g4_0	Dmel	g4_0ac
Adig_11240v107992	g4_0	Adig	g4_0ac
Sros_PTSG_04178	g4_0	Sros	g4_0
Mcir_Mucci2_40608	g4_0	Mcir	g4_0
Aano_F0YC71	g4_0	Aano	g4_0
Tadh_XP_002117828	g4_0	Tadh	g4_0ac
Scil_50427	g4_0	Scil	g4_0b
Cint_ENSCINP00000024302	g4_0	Cint	g4_0ac
Cgig_10006344	g4_0	Cgig	g4_0b
Spur_XP_785251	g4_0	Spur	g4_0ac
Hmag_XP_002158654	g4_0	Hmag	g4_0ac
Bden_Batde5_91931	g4_0	Bden	g4_0
Aano_F0Y9T9	g4_0	Aano	g4_0
Fgra_FGSG_09585	g4_0	Fgra	g4_0ac
Pbla_Phybl2_136385	g4_0	Pbla	g4_0
Spur_XP_003728662	g4_0	Spur	g4_0b
Tmel_XP_002836395	g4_0	Tmel	g4_0
Spom_NP_594837_1	g4_0	Spom	g4_0ac
Scil_9219	g4_0	Scil	g4_0ac
Pfal_Q8IBB0_Q8IBB0	g4_0	Pfal	g4_0
Lgig_143999	g4_0	Lgig	g4_0b
Ppal_EFA86338_1	g4_0	Ppal	g4_0ac
Mbre_XP_001750922	g4_0	Mbre	g4_0
Ocar_g2341_t1	g4_0	Ocar	g4_0b
Rory_14883	g4_0	Rory	g4_0ac
Adig_17690v113829	g4_0	Adig	g4_0ac
Cowc_CAOG_08491	g4_0	Cowc	g4_0
Cgig_10010657	g4_0	Cgig	g4_0ac
Amac_06329	g4_0	Amac	g4_0
Cmer_CML152C	g4_0	Cmer	g4_0abc
Mver_08333	g4_0	Mver	g4_0
Mcir_Mucci2_159353	g4_0	Mcir	g4_0ac
Spur_XP_003728661	g4_0	Spur	g4_0b
Mver_03682	g4_0	Mver	g4_0
Scer_SCRT_04049	g4_0	Scer	g4_0ac
Aano_F0Y5D0	g4_0	Aano	g4_0
Cowc_CAOG_02237	g4_0	Cowc	g4_0ac
Hsap_ENSP00000384114	g4_0	Hsap	g4_0ac
Hsap_ENSP00000357330	g4_0	Hsap	g4_0b
Ngad_05385	g4_0	Ngad	g4_0
Ihof_9932	g4_0	Ihof	g4_0ac
Mver_03069	g4_0	Mver	g4_0
Apar_comp11096_c0_seq1_fr5	g4_0	Apar	g4_0
Apar_comp20410_c1_seq1_fr5	g4_0	Apar	g4_0
Nvec_XP_001637486	g4_0	Nvec	g4_0ac
Hsap_ENSP00000257745	g4_0	Hsap	g4_0ac
Amac_02693	g4_0	Amac	g4_0
Cele_K09F5_5	g4_0	Cele	g4_0
Esil_CBN74814	g4_0	Esil	g4_0
Pyez_41266_g9405	g4_0	Pyez	g4_0abc
Aano_F0YPS7	g4_0	Aano	g4_0
Dmel_FBpp0074738	g4_0	Dmel	g4_0b
Ncra_1713NCU01932	g4_0	Ncra	g4_0
Ihof_1997	g4_0	Ihof	g4_0
Mlei_ML01132a	g4_0	Mlei	g4_0ac
Sarc_SARC_05941	g4_0	Sarc	g4_0
Pinf_XP_002907011	g4_0	Pinf	g4_0ac
Pbla_Phybl2_145894	g4_0	Pbla	g4_0ac
Scil_60754	g4_0	Scil	g4_0ac
Gpro_86511	g4_0	Gpro	g4_0
Mbre_XP_001745803	g4_0	Mbre	g4_0ac
Gthe_137717	g4_0	Gthe	g4_0
Rirr_253856	g4_0	Rirr	g4_0ac
Ocar_g2500_t1	g4_0	Ocar	g4_0ac
Apar_comp11676_c0_seq1_fr6	g4_0	Apar	g4_0
Rory_4092	g4_0	Rory	g4_0ac
Glam_XP_001707053	g4_0	Glam	g4_0
Rirr_178744	g4_0	Rirr	g4_0
Spur_XP_003726851	g4_0	Spur	g4_0ac
Scer_SCRT_03567	g4_0	Scer	g4_0ac
Ctel_176480	g4_0	Ctel	g4_0b
Lgig_139900	g4_0	Lgig	g4_0ac
Rall_1841	g4_0	Rall	g4_0ac
Cele_C43E11_3a	g4_0	Cele	g4_0
Ihof_1171	g4_0	Ihof	g4_0
Aque_XP_003383073	g4_0	Aque	g4_0ac
Cang_50153	g4_0	Cang	g4_0ac
Skow_XP_002732754	g4_0	Skow	g4_0b
Fgra_FGSG_08916	g4_0	Fgra	g4_0
Adig_13723v110302	g4_0	Adig	g4_0ac
Rory_11014	g4_0	Rory	g4_0
Scil_12689	g4_0	Scil	g4_0ac
Cpar_14930Contig8823	g4_0	Cpar	g4_0abc
Scil_43878	g4_0	Scil	g4_0b
Cele_Y73B3B_2	g4_0	Cele	g4_0ac
Cmer_CMN313C	g4_0	Cmer	g4_0abc
Clim_g2896	g4_0	Clim	g4_0ac
Mver_04374	g4_0	Mver	g4_0ac
Spur_XP_784903	g4_0	Spur	g4_0b
Scil_83602	g4_0	Scil	g4_0ac
Crev_10785	g4_0	Crev	g4_0ac
Mcir_Mucci2_163371	g4_0	Mcir	g4_0ac
Pinf_XP_002907842	g4_0	Pinf	g4_0ac
Esil_CBN75282	g4_0	Esil	g4_0
Cfra_6692T1	g4_0	Cfra	g4_0
Sbic_07g005020	g4_1	Sbic	g4_1
Aker_99154	g4_1	Aker	g4_1
Rfil_32637_1c	g4_1	Rfil	g4_1
Aker_53819	g4_1	Aker	g4_1
Tpse_XP_002290717	g4_1	Tpse	g4_1
Vcar_XP_002951499	g4_1	Vcar	g4_1
Clim_g6588	g4_1	Clim	g4_1
Atha_AT4G15180	g4_1	Atha	g4_1
Smoe_XP_002992504	g4_1	Smoe	g4_1
Otau_XP_003080081	g4_1	Otau	g4_1
Ptet_A0C497_A0C497	g4_1	Ptet	g4_1
Mpus_Micpu51562	g4_1	Mpus	g4_1
Ptri_XP_002178826	g4_1	Ptri	g4_1
Ihof_9191	g4_1	Ihof	g4_1
Mpus_Micpu51358	g4_1	Mpus	g4_1
Esil_CBN77807	g4_1	Esil	g4_1
Mgut_mgv1a000031m	g4_1	Mgut	g4_1
Ptet_A0DNF5_A0DNF5	g4_1	Ptet	g4_1
Ppat_XP_001770247	g4_1	Ppat	g4_1
Apar_comp18887_c1_seq1_fr4	g4_1	Apar	g4_1
Mpus_Micpu52469	g4_1	Mpus	g4_1
Tthe_XP_001024864	g4_1	Tthe	g4_1
Bdis_3g15410	g4_1	Bdis	g4_1
Crei_XP_001701098	g4_1	Crei	g4_1
Ppat_XP_001781749	g4_1	Ppat	g4_1
Rfil_109858_1c	g4_1	Rfil	g4_1
Tthe_XP_001032856	g4_1	Tthe	g4_1
Sarc_SARC_11016	g4_1	Sarc	g4_1
Sagg_62231	g4_1	Sagg	g4_1
Smoe_XP_002994441	g4_1	Smoe	g4_1
Rfil_121409_1c	g4_1	Rfil	g4_1
Acoe_005_00399	g4_1	Acoe	g4_1
Otau_XP_003081944	g4_1	Otau	g4_1
Cfra_5212T1	g4_1	Cfra	g4_1
Smoe_XP_002990183	g4_1	Smoe	g4_1
Gthe_137874	g4_1	Gthe	g4_1
Hsap_ENSP00000386759	g4_2	Hsap	g4_2a
Spur_XP_783359	g4_2	Spur	g4_2a
Sros_PTSG_08872	g4_2	Sros	g4_2a
Nspp_13100_fr6	g4_2	Nspp	g4_2a
Mbre_XP_001747356	g4_2	Mbre	g4_2a
Cint_ENSCINP00000025949	g4_2	Cint	g4_2a
Mlei_ML09663a	g4_2	Mlei	g4_2a
Rall_5258	g4_2	Rall	g4_2a
Scil_58119	g4_2	Scil	g4_2a
Nvec_XP_001635826	g4_2	Nvec	g4_2a
Lgig_227153	g4_2	Lgig	g4_2a
Ttra_AMSG_02056	g4_2	Ttra	g4_2a
Clim_g2911	g4_2	Clim	g4_2a
Nspp_13101_fr6	g4_2	Nspp	g4_2a
Mvib_comp16013_c3_seq1_fr4	g4_2	Mvib	g4_2a
Scil_27866	g4_2	Scil	g4_2a
Dmel_FBpp0073610	g4_2	Dmel	g4_2a
Cgig_10007074	g4_2	Cgig	g4_2a
Tadh_XP_002110866	g4_2	Tadh	g4_2a
Skow_XP_002733567	g4_2	Skow	g4_2a
Aque_XP_003387717	g4_2	Aque	g4_2a
Ctel_160470	g4_2	Ctel	g4_2a
Hmag_XP_002169363	g4_2	Hmag	g4_2a
Spur_XP_003725626	g4_2	Spur	g4_2a
Tcru_XP_810430	g4_3	Tcru	g4_3
Tgon_XP_002365011	g4_3	Tgon	g4_3
Cang_65771	g4_3	Cang	g4_3
Esil_CBN75501	g4_3	Esil	g4_3
Bnat_72270	g4_3	Bnat	g4_3
Spun_SPPG_01685	g4_3	Spun	g4_3
Ehux_216151	g4_3	Ehux	g4_3
Pinf_XP_002899390	g4_3	Pinf	g4_3
Bsal_BS33470	g4_3	Bsal	g4_3
Pinf_XP_002902883	g4_3	Pinf	g4_3
Tcru_XP_810987	g4_3	Tcru	g4_3
Rfil_20985_3cf1	g4_3	Rfil	g4_3
Rfil_39362_2c	g4_3	Rfil	g4_3
Cele_T12F5_4	g4_3	Cele	g4_3
Ehux_108024	g4_3	Ehux	g4_3
Bnat_136495	g4_3	Bnat	g4_3
Pinf_XP_002899278	g4_3	Pinf	g4_3
Bsal_BS35450	g4_3	Bsal	g4_3
Gthe_131886	g4_3	Gthe	g4_3
Acas_g7149	g4_3	Acas	g4_3
Tcru_XP_809765	g4_3	Tcru	g4_3
Cele_Y43F4B_3	g4_3	Cele	g4_3
Tcru_XP_803514	g4_3	Tcru	g4_3
Tpse_XP_002297463	g4_3	Tpse	g4_3
Cpar_9156Contig43085	g4_3	Cpar	g4_3
Spun_SPPG_06877	g4_3	Spun	g4_3
Mpus_Micpu56361	g4_3	Mpus	g4_3
Nvec_XP_001621978	g4_3	Nvec	g4_3
Pfal_Q8IE95_Q8IE95	g4_3	Pfal	g4_3
Ngad_00540	g4_3	Ngad	g4_3
Acas_g12825	g4_3	Acas	g4_3
Tcru_XP_805945	g4_3	Tcru	g4_3
Nvec_XP_001622536	g4_3	Nvec	g4_3
Pinf_XP_002900419	g4_3	Pinf	g4_3
Pinf_XP_002902016	g4_3	Pinf	g4_3
Cpar_28224Contig56056	g4_3	Cpar	g4_3
Esil_CBN80460	g4_3	Esil	g4_3
Ehux_470404	g4_3	Ehux	g4_3
Mvib_comp13658_c0_seq1_fr6	g4_3	Mvib	g4_3
Acas_g9900	g4_3	Acas	g4_3
Bnat_146525	g4_3	Bnat	g4_3
Ptri_XP_002177534	g4_3	Ptri	g4_3
Cele_Y2H9A_1_1	g4_3	Cele	g4_3
Cowc_CAOG_00526	g4_3	Cowc	g4_3
Ngad_05847	g4_3	Ngad	g4_3
Tcru_XP_807760	g4_3	Tcru	g4_3
Tcru_XP_814551	g4_3	Tcru	g4_3
Pinf_XP_002895606	g4_3	Pinf	g4_3
Ehux_450763	g4_3	Ehux	g4_3
Ehux_118705	g4_3	Ehux	g4_3
Pinf_XP_002999311	g4_3	Pinf	g4_3
Gthe_56155	g4_3	Gthe	g4_3
Pinf_XP_002908175	g4_3	Pinf	g4_3
Ehux_458569	g4_3	Ehux	g4_3
Gthe_66832	g4_3	Gthe	g4_3
Gpro_57228	g4_3	Gpro	g4_3
Ehux_97974	g4_3	Ehux	g4_3
Lmaj_XP_001686591	g4_3	Lmaj	g4_3
Lmaj_XP_001683937	g4_3	Lmaj	g4_3
Pinf_XP_002898694	g4_3	Pinf	g4_3
Lmaj_XP_001684263	g4_3	Lmaj	g4_3
Ehux_453655	g4_3	Ehux	g4_3
Rfil_529913_11s	g4_3	Rfil	g4_3
Bsal_BS02315	g4_3	Bsal	g4_3
Tpse_XP_002294263	g4_3	Tpse	g4_3
Ehux_210156	g4_3	Ehux	g4_3
Pyez_36087_g8602	g4_4	Pyez	g4_4
Esil_CBJ25830	g4_4	Esil	g4_4
Vcar_XP_002951402	g4_4	Vcar	g4_4
Crei_XP_001701055	g4_4	Crei	g4_4
Aker_79755	g4_4	Aker	g4_4
Sagg_16132	g4_4	Sagg	g4_4
Ccri_T00007124001	g4_4	Ccri	g4_4
Cvar_EFN54848	g4_4	Cvar	g4_4
Otau_XP_003082786	g4_4	Otau	g4_4
Mpus_Micpu155764	g4_4	Mpus	g4_4
Pyez_37940_g8901	g4_4	Pyez	g4_4
Aker_28962	g4_4	Aker	g4_4
Cfra_7962T1	g4_5	Cfra	g4_5
Mcir_Mucci2_34233	g4_5	Mcir	g4_5
Gpro_455465	g4_5	Gpro	g4_5
Falb_H696_01829T1	g4_5	Falb	g4_5
Ccor_47936	g4_5	Ccor	g4_5
Rirr_34964	g4_5	Rirr	g4_5
Ihof_10001	g4_5	Ihof	g4_5
Cpar_12738Contig6713	g4_5	Cpar	g4_5
Nspp_14576_fr3	g4_5	Nspp	g4_5
Cang_123522	g4_5	Cang	g4_5
Rory_1193	g4_5	Rory	g4_5
Pinf_XP_002899256	g4_5	Pinf	g4_5
Pinf_XP_002999193	g4_5	Pinf	g4_5
Sarc_SARC_00855	g4_5	Sarc	g4_5
Rall_1732	g4_5	Rall	g4_5
Crev_88476	g4_5	Crev	g4_5
Ptri_XP_002185333	g4_5	Ptri	g4_5
Esil_CBN74517	g4_5	Esil	g4_5
Cowc_CAOG_03906	g4_5	Cowc	g4_5
Amac_11220	g4_5	Amac	g4_5
Mver_11821	g4_5	Mver	g4_5
Falb_H696_01829T0	g4_5	Falb	g4_5
Tpse_XP_002296152	g4_5	Tpse	g4_5
Mver_01422	g4_5	Mver	g4_5
Apar_comp15960_c0_seq1_fr5	g4_5	Apar	g4_5
Mcir_Mucci2_38052	g4_5	Mcir	g4_5
Cang_125716	g4_5	Cang	g4_5
Ngad_06395	g4_5	Ngad	g4_5
Rory_5504	g4_5	Rory	g4_5
Pbla_Phybl2_133104	g4_5	Pbla	g4_5
Pisp_22950	g4_5	Pisp	g4_5
Rory_16719	g4_5	Rory	g4_5
Umar_257554	g4_5	Umar	g4_5
Ngru_XP_002675415	g4_6	Ngru	g4_6
Pinf_XP_002900479	g4_6	Pinf	g4_6
Pinf_XP_002903975	g4_6	Pinf	g4_6
Aano_F0Y2P1	g4_6	Aano	g4_6
Pinf_XP_002903302	g4_6	Pinf	g4_6
Ccri_T00005569001	g4_6	Ccri	g4_6
Acas_g5506	g4_6	Acas	g4_6
Gthe_47131	g4_6	Gthe	g4_6
Pinf_XP_002906394	g4_6	Pinf	g4_6
Pinf_XP_002997080	g4_6	Pinf	g4_6
Esil_CBN76570	g4_6	Esil	g4_6
Ppat_XP_001768386	g4_7	Ppat	g4_7
Sbic_04g025725	g4_7	Sbic	g4_7
Gthe_69157	g4_7	Gthe	g4_7
Mgut_mgv1a023306m	g4_7	Mgut	g4_7
Bdis_3g36790	g4_7	Bdis	g4_7
Ppat_XP_001765507	g4_7	Ppat	g4_7
Sbic_02g020844	g4_7	Sbic	g4_7
Bdis_3g48497	g4_7	Bdis	g4_7
Ppat_XP_001752811	g4_7	Ppat	g4_7
Smoe_XP_002994293	g4_7	Smoe	g4_7
Bdis_1g20527	g4_7	Bdis	g4_7
Smoe_XP_002979406	g4_7	Smoe	g4_7
Acoe_010_00651	g4_7	Acoe	g4_7
Mgut_mgv1a025945m	g4_7	Mgut	g4_7
Mgut_mgv1a004719m	g4_7	Mgut	g4_7
Acoe_016_00362	g4_7	Acoe	g4_7
Ptri_XP_002176717	g4_7	Ptri	g4_7
Atha_AT4G30860	g4_7	Atha	g4_7
Atha_AT2G44150	g4_7	Atha	g4_7
Bdis_4g27797	g4_7	Bdis	g4_7
Pinf_XP_002909073	g4_7	Pinf	g4_7
Sbic_07g021810	g4_7	Sbic	g4_7
Bnat_87411	g4_7	Bnat	g4_7
Tpse_XP_002287806	g4_7	Tpse	g4_7
Atha_AT3G59960	g4_7	Atha	g4_7
Tthe_XP_001007909	g4_8	Tthe	g4_8
Atha_AT1G77300	g4_8	Atha	g4_8
Cvar_EFN59819	g4_8	Cvar	g4_8
Ptet_A0BJ67_A0BJ67	g4_8	Ptet	g4_8
Vcar_XP_002954751	g4_8	Vcar	g4_8
Ppat_XP_001774900	g4_8	Ppat	g4_8
Ptet_A0DQ87_A0DQ87	g4_8	Ptet	g4_8
Sbic_04g022620	g4_8	Sbic	g4_8
Bdis_3g45727	g4_8	Bdis	g4_8
Rfil_3784744_2s	g4_8	Rfil	g4_8
Ptet_A0DZ39_A0DZ39	g4_8	Ptet	g4_8
Ppat_XP_001757655	g4_8	Ppat	g4_8
Crei_XP_001694743	g4_8	Crei	g4_8
Smoe_XP_002982470	g4_8	Smoe	g4_8
Gthe_65244	g4_8	Gthe	g4_8
Mpus_Micpu164960	g4_8	Mpus	g4_8
Hsap_ENSP00000372347	g4_9	Hsap	g4_9abc
Mlei_ML033625a	g4_9	Mlei	g4_9abc
Acoe_045_00133	g4_9	Acoe	g4_9abc
Dmel_FBpp0084636	g4_9	Dmel	g4_9abc
Aque_XP_003384664	g4_9	Aque	g4_9abc
Ocar_g3171_t1	g4_9	Ocar	g4_9abc
Hmag_XP_002164851	g4_9	Hmag	g4_9abc
Sbic_06g016720	g4_9	Sbic	g4_9abc
Skow_XP_002731935	g4_9	Skow	g4_9abc
Bnat_85862	g4_9	Bnat	g4_9abc
Gthe_61291	g4_9	Gthe	g4_9abc
Nvec_XP_001635219	g4_9	Nvec	g4_9abc
Bdis_5g10110	g4_9	Bdis	g4_9abc
Ddis_XP_647576	g4_9	Ddis	g4_9abc
Hsap_ENSP00000395929	g4_9	Hsap	g4_9abc
Sarc_SARC_06292	g4_9	Sarc	g4_9abc
Scil_16325	g4_9	Scil	g4_9abc
Cint_ENSCINP00000025831	g4_9	Cint	g4_9abc
Mbre_XP_001747378	g4_9	Mbre	g4_9abc
Apar_comp19989_c1_seq1_fr6	g4_9	Apar	g4_9abc
Spur_XP_785219	g4_9	Spur	g4_9abc
Ihof_7061	g4_9	Ihof	g4_9abc
Cgig_10013318	g4_9	Cgig	g4_9abc
Scil_28186	g4_9	Scil	g4_9abc
Ctel_93578	g4_9	Ctel	g4_9abc
Hsap_ENSP00000313983	g4_9	Hsap	g4_9abc
Mvib_comp10766_c1_seq1_fr4	g4_9	Mvib	g4_9abc
Lgig_192045	g4_9	Lgig	g4_9abc
Lgig_123404	g4_9	Lgig	g4_9abc
Mgut_mgv1a005421m	g4_9	Mgut	g4_9abc
Tadh_XP_002116791	g4_9	Tadh	g4_9abc
Atha_AT1G76710	g4_9	Atha	g4_9abc
Cfra_0207T1	g4_9	Cfra	g4_9abc
Sros_PTSG_09362	g4_9	Sros	g4_9abc
Ppal_EFA81031_1	g4_9	Ppal	g4_9abc
Fgra_FGSG_05558	g4_10	Fgra	g4_10
Spom_NP_594980_1	g4_10	Spom	g4_10
Ehux_425757	g4_10	Ehux	g4_10
Bden_Batde5_90118	g4_10	Bden	g4_10
Spun_SPPG_06324	g4_10	Spun	g4_10
Ngru_XP_002679121	g4_10	Ngru	g4_10
Ncra_243NCU00269	g4_10	Ncra	g4_10
Ccin_CC1G_09124	g4_10	Ccin	g4_10
Scer_SCRT_03509	g4_10	Scer	g4_10
Umay_XP_758647	g4_10	Umay	g4_10
Cneo_XP_572085	g4_10	Cneo	g4_10
Nspp_12465_fr6	g4_10	Nspp	g4_10
Tmel_XP_002838740	g4_10	Tmel	g4_10
Acas_g14733	g5_0	Acas	g5_0
Aker_58374	g5_0	Aker	g5_0
Mpus_Micpu55322	g5_0	Mpus	g5_0
Crei_XP_001698255	g5_0	Crei	g5_0
Gthe_104681	g5_0	Gthe	g5_0
Acas_g11639	g5_0	Acas	g5_0
Cvar_EFN53459	g5_0	Cvar	g5_0
Otau_XP_003078319	g5_0	Otau	g5_0
Vcar_XP_002952189	g5_0	Vcar	g5_0
Bnat_134142	g5_0	Bnat	g5_0
Mbre_XP_001748684	g5_1	Mbre	g5_1a
Ocar_g5802_t1	g5_1	Ocar	g5_1a
Lgig_217400	g5_1	Lgig	g5_1a
Mcir_Mucci2_106194	g5_1	Mcir	g5_1a
Hsap_ENSP00000219315	g5_1	Hsap	g5_1a
Cneo_XP_567975	g5_1	Cneo	g5_1a
Rory_11187	g5_1	Rory	g5_1a
Umar_246787	g5_1	Umar	g5_1a
Nvec_XP_001629819	g5_1	Nvec	g5_1a
Sros_PTSG_01368	g5_1	Sros	g5_1a
Crei_XP_001703371	g5_1	Crei	g5_1a
Spom_NP_594072_1	g5_1	Spom	g5_1a
Mver_06965	g5_1	Mver	g5_1a
Mpus_Micpu197287	g5_1	Mpus	g5_1a
Otau_XP_003079418	g5_1	Otau	g5_1a
Umay_XP_759768	g5_1	Umay	g5_1a
Scil_68011	g5_1	Scil	g5_1a
Aque_XP_003382977	g5_1	Aque	g5_1a
Cang_156814	g5_1	Cang	g5_1a
Rirr_156604	g5_1	Rirr	g5_1a
Cgig_10004098	g5_1	Cgig	g5_1a
Spur_XP_787519	g5_1	Spur	g5_1a
Ctel_151537	g5_1	Ctel	g5_1a
Vcar_XP_002951655	g5_1	Vcar	g5_1a
Ccin_CC1G_03233	g5_1	Ccin	g5_1a
Cint_ENSCINP00000020186	g5_1	Cint	g5_1a
Amac_13919	g5_1	Amac	g5_1a
Bnat_69062	g5_1	Bnat	g5_1a
Fgra_FGSG_13489	g5_1	Fgra	g5_1a
Ncra_8714NCU09827	g5_1	Ncra	g5_1a
Scer_SCRT_00269	g5_1	Scer	g5_1a
Crei_XP_001695318	g5_2	Crei	g5_2
Vcar_XP_002947984	g5_2	Vcar	g5_2
Ptri_XP_002181881	g5_2	Ptri	g5_2
Ptri_XP_002183255	g5_2	Ptri	g5_2
Pinf_XP_002908955	g5_2	Pinf	g5_2
Crei_XP_001690983	g5_2	Crei	g5_2
Mpus_Micpu48831	g5_3	Mpus	g5_3
Pmar_XP_002782260	g5_3	Pmar	g5_3
Gthe_108853	g5_3	Gthe	g5_3
Esil_CBJ33334	g5_3	Esil	g5_3
Ttra_AMSG_04237	g5_3	Ttra	g5_3
Aano_F0YBY0	g5_3	Aano	g5_3
Pmar_XP_002769782	g5_3	Pmar	g5_3
Umar_235646	g5_3	Umar	g5_3
Gthe_138732	g5_3	Gthe	g5_3
Spom_NP_593610_1	g5_3	Spom	g5_3
Gpro_130154	g5_3	Gpro	g5_3
Mcir_Mucci2_187976	g5_3	Mcir	g5_3
Bden_Batde5_27333	g5_3	Bden	g5_3
Bsal_BS12335	g5_4	Bsal	g5_4
Tcru_XP_817580	g5_4	Tcru	g5_4
Tcru_XP_819082	g5_4	Tcru	g5_4
Lmaj_XP_001681314	g5_4	Lmaj	g5_4
