node	og	cluster	og_cluster
Anodir_Anodir_ADIR011403-RA	OG0000013	2	OG0000013_2
Anofar_Anofar_AFAF013216-RA	OG0000013	2	OG0000013_2
Anoalb_Anoalb_AALB015771-RA	OG0000013	7	OG0000013_7
Anodar_Anodar_ADAC002349-RA	OG0000013	7	OG0000013_7
Anocul_Anocul_ACUA023056-RA	OG0000013	7	OG0000013_7
Anofun_Anofun_AFUN006812-RA	OG0000013	7	OG0000013_7
Anomac_Anomac_AMAM005041-RA	OG0000013	7	OG0000013_7
Anogam_Anogam_AGAP008963-RA	OG0000013	7	OG0000013_7
Anofar_Anofar_AFAF017116-RA	OG0000013	7	OG0000013_7
Anoepi_Anoepi_AEPI015321-RA	OG0000013	7	OG0000013_7
Anoatr_Anoatr_AATE000615-RA	OG0000013	7	OG0000013_7
Anosin_Anosin_ASIS006632-RA	OG0000013	7	OG0000013_7
Anoepi_Anoepi_AEPI015320-RA	OG0000013	3	OG0000013_3
Anogam_Anogam_AGAP008964-RA	OG0000013	3	OG0000013_3
Anomac_Anomac_AMAM016675-RA	OG0000013	3	OG0000013_3
Anofar_Anofar_AFAF002526-RA	OG0000013	3	OG0000013_3
Anoatr_Anoatr_AATE019657-RA	OG0000013	3	OG0000013_3
Anosin_Anosin_ASIS011972-RA	OG0000013	3	OG0000013_3
Anoalb_Anoalb_AALB015728-RA	OG0000013	1	OG0000013_1
Anodar_Anodar_ADAC007180-RA	OG0000013	1	OG0000013_1
Anocul_Anocul_ACUA002457-RA	OG0000013	1	OG0000013_1
Anomin_Anomin_AMIN000636-RA	OG0000013	1	OG0000013_1
Anomac_Anomac_AMAM014439-RA	OG0000013	1	OG0000013_1
Anomac_Anomac_AMAM013690-RA	OG0000013	1	OG0000013_1
Anoste_Anoste_ASTEI00405-RA	OG0000013	1	OG0000013_1
Anogam_Anogam_AGAP002102-RA	OG0000013	1	OG0000013_1
Anofar_Anofar_AFAF005346-RA	OG0000013	1	OG0000013_1
Anoatr_Anoatr_AATE018919-RA	OG0000013	1	OG0000013_1
Anosin_Anosin_ASIS015385-RA	OG0000013	1	OG0000013_1
Anodar_Anodar_ADAC005041-RA	OG0000013	4	OG0000013_4
Anoatr_Anoatr_AATE006628-RA	OG0000013	4	OG0000013_4
Anosin_Anosin_ASIS009497-RA	OG0000013	4	OG0000013_4
Anofar_Anofar_AFAF003818-RA	OG0000013	4	OG0000013_4
Anoalb_Anoalb_AALB003811-RA	OG0000013	6	OG0000013_6
Anodar_Anodar_ADAC005038-RA	OG0000013	6	OG0000013_6
Anochr_Anochr_ACHR003681-RA	OG0000013	6	OG0000013_6
Anogam_Anogam_AGAP012401-RA	OG0000013	6	OG0000013_6
Anoepi_Anoepi_AEPI002299-RA	OG0000013	6	OG0000013_6
Anogam_Anogam_AGAP012400-RA	OG0000013	6	OG0000013_6
Anofun_Anofun_AFUN004077-RA	OG0000013	6	OG0000013_6
Anomin_Anomin_AMIN015981-RA	OG0000013	6	OG0000013_6
Anocul_Anocul_ACUA020285-RA	OG0000013	6	OG0000013_6
Anomin_Anomin_AMIN015982-RA	OG0000013	6	OG0000013_6
Anomac_Anomac_AMAM014899-RA	OG0000013	6	OG0000013_6
Anoste_Anoste_ASTEI02309-RA	OG0000013	6	OG0000013_6
Anomac_Anomac_AMAM023563-RA	OG0000013	6	OG0000013_6
Anoste_Anoste_ASTEI02310-RA	OG0000013	6	OG0000013_6
Anodir_Anodir_ADIR000539-RA	OG0000013	6	OG0000013_6
Anofar_Anofar_AFAF007492-RA	OG0000013	6	OG0000013_6
Anoalb_Anoalb_AALB015549-RA	OG0000013	9	OG0000013_9
Anodar_Anodar_ADAC000452-RA	OG0000013	9	OG0000013_9
Anoatr_Anoatr_AATE015305-RA	OG0000013	9	OG0000013_9
Anosin_Anosin_ASIS009034-RA	OG0000013	9	OG0000013_9
Anochr_Anochr_ACHR004858-RA	OG0000013	9	OG0000013_9
Anocul_Anocul_ACUA013570-RA	OG0000013	9	OG0000013_9
Anomin_Anomin_AMIN015537-RA	OG0000013	9	OG0000013_9
Anomac_Anomac_AMAM004667-RA	OG0000013	9	OG0000013_9
Anodir_Anodir_ADIR001930-RA	OG0000013	9	OG0000013_9
Anofar_Anofar_AFAF018983-RA	OG0000013	9	OG0000013_9
Anogam_Anogam_AGAP011939-RA	OG0000013	9	OG0000013_9
Anoalb_Anoalb_AALB003812-RA	OG0000013	8	OG0000013_8
Anodar_Anodar_ADAC005040-RA	OG0000013	8	OG0000013_8
Anocul_Anocul_ACUA021348-RA	OG0000013	8	OG0000013_8
Anofun_Anofun_AFUN004076-RA	OG0000013	8	OG0000013_8
Anomin_Anomin_AMIN008926-RA	OG0000013	8	OG0000013_8
Anomac_Anomac_AMAM019711-RA	OG0000013	8	OG0000013_8
Anoste_Anoste_ASTEI02311-RA	OG0000013	8	OG0000013_8
Anodir_Anodir_ADIR000540-RA	OG0000013	8	OG0000013_8
Anofar_Anofar_AFAF003180-RA	OG0000013	8	OG0000013_8
Anogam_Anogam_AGAP012399-RA	OG0000013	8	OG0000013_8
Anochr_Anochr_ACHR003682-RA	OG0000013	8	OG0000013_8
Anoalb_Anoalb_AALB015774-RA	OG0000013	0	OG0000013_0
Anoatr_Anoatr_AATE007736-RA	OG0000013	0	OG0000013_0
Anosin_Anosin_ASIS018352-RA	OG0000013	0	OG0000013_0
Anocul_Anocul_ACUA021277-RA	OG0000013	0	OG0000013_0
Anofar_Anofar_AFAF004604-RA	OG0000013	0	OG0000013_0
Anoepi_Anoepi_AEPI015322-RA	OG0000013	0	OG0000013_0
Anogam_Anogam_AGAP008965-RA	OG0000013	0	OG0000013_0
Anocul_Anocul_ACUA023991-RA	OG0000013	5	OG0000013_5
Anoepi_Anoepi_AEPI002212-RA	OG0000013	5	OG0000013_5
Anogam_Anogam_AGAP006019-RA	OG0000013	5	OG0000013_5
Anomin_Anomin_AMIN010925-RA	OG0000013	5	OG0000013_5
Anofun_Anofun_AFUN010690-RA	OG0000013	5	OG0000013_5
Anomac_Anomac_AMAM003728-RA	OG0000013	5	OG0000013_5
Anoste_Anoste_ASTEI06307-RA	OG0000013	5	OG0000013_5
Anodir_Anodir_ADIR008105-RA	OG0000013	5	OG0000013_5
Anofar_Anofar_AFAF015937-RA	OG0000013	5	OG0000013_5
Anosin_Anosin_ASIS002336-RA	OG0000013	5	OG0000013_5
Anoalb_Anoalb_AALB009536-RA	OG0000014		OG0000014_nan
Anodar_Anodar_ADAC008826-RA	OG0000014		OG0000014_nan
Anoatr_Anoatr_AATE011668-RA	OG0000014	6	OG0000014_6
Anosin_Anosin_ASIS011666-RA	OG0000014	6	OG0000014_6
Anochr_Anochr_ACHR003882-RA	OG0000014	7	OG0000014_7
Anoepi_Anoepi_AEPI011394-RA	OG0000014	7	OG0000014_7
Anogam_Anogam_AGAP003221-RA	OG0000014	7	OG0000014_7
Anoepi_Anoepi_AEPI005202-RA	OG0000014	7	OG0000014_7
Anodir_Anodir_ADIR002825-RA	OG0000014	7	OG0000014_7
Anofar_Anofar_AFAF021802-RA	OG0000014	7	OG0000014_7
Anofun_Anofun_AFUN016185-RA	OG0000014	2	OG0000014_2
Anomin_Anomin_AMIN000670-RA	OG0000014	2	OG0000014_2
Anocul_Anocul_ACUA024960-RA	OG0000014	2	OG0000014_2
Anomac_Anomac_AMAM023914-RA	OG0000014		OG0000014_nan
Anomac_Anomac_AMAM022566-RA	OG0000014		OG0000014_nan
Anoste_Anoste_ASTEI09515-RA	OG0000014		OG0000014_nan
Anocul_Anocul_ACUA022696-RA	OG0000014		OG0000014_nan
Anoalb_Anoalb_AALB008359-RA	OG0000014	1	OG0000014_1
Anodar_Anodar_ADAC010113-RA	OG0000014	1	OG0000014_1
Anoatr_Anoatr_AATE002083-RA	OG0000014	1	OG0000014_1
Anosin_Anosin_ASIS003153-RA	OG0000014	1	OG0000014_1
Anocul_Anocul_ACUA012342-RA	OG0000014	1	OG0000014_1
Anofun_Anofun_AFUN016161-RA	OG0000014	1	OG0000014_1
Anomac_Anomac_AMAM004641-RA	OG0000014	1	OG0000014_1
Anomac_Anomac_AMAM000201-RA	OG0000014	1	OG0000014_1
Anogam_Anogam_AGAP004603-RA	OG0000014	1	OG0000014_1
Anochr_Anochr_ACHR007008-RA	OG0000014	1	OG0000014_1
Anoepi_Anoepi_AEPI009129-RA	OG0000014	1	OG0000014_1
Anofar_Anofar_AFAF007502-RA	OG0000014	1	OG0000014_1
Anodir_Anodir_ADIR009055-RA	OG0000014	1	OG0000014_1
Anoatr_Anoatr_AATE016391-RA	OG0000014	8	OG0000014_8
Anosin_Anosin_ASIS018916-RA	OG0000014	8	OG0000014_8
Anosin_Anosin_ASIS007926-RA	OG0000014	8	OG0000014_8
Anocul_Anocul_ACUA028061-RA	OG0000014	8	OG0000014_8
Anomin_Anomin_AMIN000020-RA	OG0000014	8	OG0000014_8
Anofun_Anofun_AFUN016162-RA	OG0000014	8	OG0000014_8
Anomac_Anomac_AMAM022437-RA	OG0000014	8	OG0000014_8
Anomac_Anomac_AMAM002580-RA	OG0000014	8	OG0000014_8
Anoste_Anoste_ASTEI07464-RA	OG0000014	8	OG0000014_8
Anomac_Anomac_AMAM017875-RA	OG0000014	8	OG0000014_8
Anogam_Anogam_AGAP004602-RA	OG0000014	8	OG0000014_8
Anofar_Anofar_AFAF002776-RA	OG0000014	8	OG0000014_8
Anodar_Anodar_ADAC010108-RA	OG0000014	8	OG0000014_8
Anochr_Anochr_ACHR006190-RA	OG0000014	5	OG0000014_5
Anogam_Anogam_AGAP004600-RA	OG0000014	5	OG0000014_5
Anochr_Anochr_ACHR006191-RA	OG0000014	5	OG0000014_5
Anocul_Anocul_ACUA014034-RA	OG0000014	5	OG0000014_5
Anofun_Anofun_AFUN016160-RA	OG0000014	5	OG0000014_5
Anomac_Anomac_AMAM004377-RA	OG0000014	5	OG0000014_5
Anofar_Anofar_AFAF015445-RA	OG0000014	5	OG0000014_5
Anosin_Anosin_ASIS015877-RA	OG0000014	5	OG0000014_5
Anochr_Anochr_ACHR010001-RA	OG0000014		OG0000014_nan
Anoalb_Anoalb_AALB005085-RA	OG0000014	0	OG0000014_0
Anodar_Anodar_ADAC003507-RA	OG0000014	0	OG0000014_0
Anoatr_Anoatr_AATE017080-RA	OG0000014	0	OG0000014_0
Anosin_Anosin_ASIS013625-RA	OG0000014	0	OG0000014_0
Anodir_Anodir_ADIR007689-RA	OG0000014	0	OG0000014_0
Anofar_Anofar_AFAF003417-RA	OG0000014	0	OG0000014_0
Anocul_Anocul_ACUA013349-RA	OG0000014	0	OG0000014_0
Anomac_Anomac_AMAM011392-RA	OG0000014	0	OG0000014_0
Anomac_Anomac_AMAM007013-RA	OG0000014	0	OG0000014_0
Anomin_Anomin_AMIN007943-RA	OG0000014	0	OG0000014_0
Anoste_Anoste_ASTEI10271-RA	OG0000014	0	OG0000014_0
Anofun_Anofun_AFUN007483-RA	OG0000014	0	OG0000014_0
Anoepi_Anoepi_AEPI005722-RA	OG0000014	0	OG0000014_0
Anochr_Anochr_ACHR009169-RA	OG0000014	0	OG0000014_0
Anogam_Anogam_AGAP006427-RA	OG0000014	0	OG0000014_0
Anoalb_Anoalb_AALB003454-RA	OG0000014	3	OG0000014_3
Anodar_Anodar_ADAC010689-RA	OG0000014	3	OG0000014_3
Anoatr_Anoatr_AATE017890-RA	OG0000014	3	OG0000014_3
Anosin_Anosin_ASIS002486-RA	OG0000014	3	OG0000014_3
Anochr_Anochr_ACHR003505-RA	OG0000014	3	OG0000014_3
Anoepi_Anoepi_AEPI002371-RA	OG0000014	3	OG0000014_3
Anogam_Anogam_AGAP001777-RA	OG0000014	3	OG0000014_3
Anocul_Anocul_ACUA026170-RA	OG0000014	3	OG0000014_3
Anomin_Anomin_AMIN000709-RA	OG0000014	3	OG0000014_3
Anomac_Anomac_AMAM012092-RA	OG0000014	3	OG0000014_3
Anoste_Anoste_ASTEI00096-RA	OG0000014	3	OG0000014_3
Anofun_Anofun_AFUN009879-RA	OG0000014	3	OG0000014_3
Anodir_Anodir_ADIR008379-RA	OG0000014	3	OG0000014_3
Anofar_Anofar_AFAF016651-RA	OG0000014	3	OG0000014_3
Anoalb_Anoalb_AALB003453-RA	OG0000014	4	OG0000014_4
Anodar_Anodar_ADAC010688-RA	OG0000014	4	OG0000014_4
Anoatr_Anoatr_AATE006316-RA	OG0000014	4	OG0000014_4
Anosin_Anosin_ASIS019818-RA	OG0000014	4	OG0000014_4
Anosin_Anosin_ASIS021445-RA	OG0000014	4	OG0000014_4
Anochr_Anochr_ACHR006927-RA	OG0000014	4	OG0000014_4
Anoepi_Anoepi_AEPI002372-RA	OG0000014	4	OG0000014_4
Anoste_Anoste_ASTEI00095-RA	OG0000014	4	OG0000014_4
Anogam_Anogam_AGAP001775-RA	OG0000014	4	OG0000014_4
Anogam_Anogam_AGAP012467-RA	OG0000014	4	OG0000014_4
Anocul_Anocul_ACUA007335-RA	OG0000014	4	OG0000014_4
Anofun_Anofun_AFUN009878-RA	OG0000014	4	OG0000014_4
Anomac_Anomac_AMAM022120-RA	OG0000014	4	OG0000014_4
Anomin_Anomin_AMIN000710-RA	OG0000014	4	OG0000014_4
Anomac_Anomac_AMAM021231-RA	OG0000014	4	OG0000014_4
Anodir_Anodir_ADIR008380-RA	OG0000014	4	OG0000014_4
Anofar_Anofar_AFAF017067-RA	OG0000014	4	OG0000014_4
Anoalb_Anoalb_AALB014736-RA	OG0000015		OG0000015_nan
Anoalb_Anoalb_AALB014147-RA	OG0000015		OG0000015_nan
Anoalb_Anoalb_AALB014119-RA	OG0000015	0	OG0000015_0
Anoalb_Anoalb_AALB014114-RA	OG0000015	0	OG0000015_0
Anoalb_Anoalb_AALB014118-RA	OG0000015	0	OG0000015_0
Anoalb_Anoalb_AALB014116-RA	OG0000015	0	OG0000015_0
Anoalb_Anoalb_AALB014113-RA	OG0000015	0	OG0000015_0
Anoalb_Anoalb_AALB001165-RA	OG0000015	0	OG0000015_0
Anoalb_Anoalb_AALB014112-RA	OG0000015	0	OG0000015_0
Anoalb_Anoalb_AALB014111-RA	OG0000015	0	OG0000015_0
Anomin_Anomin_AMIN014792-RA	OG0000015	0	OG0000015_0
Anodar_Anodar_ADAC001520-RA	OG0000015	0	OG0000015_0
Anocul_Anocul_ACUA010442-RA	OG0000015	0	OG0000015_0
Anofun_Anofun_AFUN015038-RA	OG0000015	0	OG0000015_0
Anocul_Anocul_ACUA017526-RA	OG0000015	0	OG0000015_0
Anosin_Anosin_ASIS010350-RA	OG0000015	0	OG0000015_0
Anogam_Anogam_AGAP028444-RA	OG0000015	0	OG0000015_0
Anofun_Anofun_AFUN012041-RA	OG0000015		OG0000015_nan
Anofun_Anofun_AFUN009628-RA	OG0000015		OG0000015_nan
Anosin_Anosin_ASIS007369-RA	OG0000015		OG0000015_nan
Anosin_Anosin_ASIS004891-RA	OG0000015		OG0000015_nan
Anosin_Anosin_ASIS014272-RA	OG0000015		OG0000015_nan
Anosin_Anosin_ASIS005935-RA	OG0000015		OG0000015_nan
Anosin_Anosin_ASIS007748-RA	OG0000015		OG0000015_nan
Anoatr_Anoatr_AATE000722-RA	OG0000015		OG0000015_nan
Anoatr_Anoatr_AATE009797-RA	OG0000015	1	OG0000015_1
Anoepi_Anoepi_AEPI011309-RA	OG0000015	1	OG0000015_1
Anogam_Anogam_AGAP000782-RA	OG0000015	1	OG0000015_1
Anofun_Anofun_AFUN004067-RA	OG0000015	1	OG0000015_1
Anomin_Anomin_AMIN009877-RA	OG0000015	1	OG0000015_1
Anofun_Anofun_AFUN003510-RA	OG0000015	1	OG0000015_1
Anogam_Anogam_AGAP028576-RA	OG0000015		OG0000015_nan
Anochr_Anochr_ACHR010134-RA	OG0000015	4	OG0000015_4
Anogam_Anogam_AGAP005106-RA	OG0000015	4	OG0000015_4
Anocul_Anocul_ACUA018966-RA	OG0000015	4	OG0000015_4
Anomin_Anomin_AMIN007272-RA	OG0000015	4	OG0000015_4
Anoste_Anoste_ASTEI07255-RA	OG0000015	4	OG0000015_4
Anodir_Anodir_ADIR014329-RA	OG0000015	4	OG0000015_4
Anofar_Anofar_AFAF000296-RA	OG0000015	4	OG0000015_4
Anogam_Anogam_AGAP012552-RA	OG0000015	4	OG0000015_4
Anochr_Anochr_ACHR010135-RA	OG0000015	4	OG0000015_4
Anosin_Anosin_ASIS003228-RA	OG0000015	4	OG0000015_4
Anochr_Anochr_ACHR005966-RA	OG0000015	5	OG0000015_5
Anogam_Anogam_AGAP006696-RA	OG0000015	5	OG0000015_5
Anoepi_Anoepi_AEPI006489-RA	OG0000015	5	OG0000015_5
Anocul_Anocul_ACUA007605-RA	OG0000015	5	OG0000015_5
Anomin_Anomin_AMIN010135-RA	OG0000015	5	OG0000015_5
Anofun_Anofun_AFUN000346-RA	OG0000015	5	OG0000015_5
Anomac_Anomac_AMAM017525-RA	OG0000015	5	OG0000015_5
Anoste_Anoste_ASTEI02285-RA	OG0000015	5	OG0000015_5
Anofar_Anofar_AFAF004552-RA	OG0000015	5	OG0000015_5
Anodir_Anodir_ADIR014313-RA	OG0000015	5	OG0000015_5
Anochr_Anochr_ACHR006135-RA	OG0000015	2	OG0000015_2
Anoepi_Anoepi_AEPI006034-RA	OG0000015	2	OG0000015_2
Anogam_Anogam_AGAP005307-RA	OG0000015	2	OG0000015_2
Anocul_Anocul_ACUA009481-RA	OG0000015	2	OG0000015_2
Anomin_Anomin_AMIN007574-RA	OG0000015	2	OG0000015_2
Anofun_Anofun_AFUN009614-RA	OG0000015	2	OG0000015_2
Anomac_Anomac_AMAM008238-RA	OG0000015	2	OG0000015_2
Anoste_Anoste_ASTEI07269-RA	OG0000015	2	OG0000015_2
Anodir_Anodir_ADIR003862-RA	OG0000015	2	OG0000015_2
Anogam_Anogam_AGAP001067-RA	OG0000015		OG0000015_nan
Anogam_Anogam_AGAP010323-RA	OG0000015		OG0000015_nan
Anoatr_Anoatr_AATE018043-RA	OG0000015	6	OG0000015_6
Anoalb_Anoalb_AALB000093-RA	OG0000015	6	OG0000015_6
Anodar_Anodar_ADAC001140-RA	OG0000015	6	OG0000015_6
Anogam_Anogam_AGAP029069-RA	OG0000015	6	OG0000015_6
Anosin_Anosin_ASIS022102-RA	OG0000015	6	OG0000015_6
Anochr_Anochr_ACHR003428-RA	OG0000015	3	OG0000015_3
Anogam_Anogam_AGAP005474-RA	OG0000015	3	OG0000015_3
Anoepi_Anoepi_AEPI008407-RA	OG0000015	3	OG0000015_3
Anogam_Anogam_AGAP005475-RA	OG0000015	3	OG0000015_3
Anogam_Anogam_AGAP005476-RA	OG0000015	3	OG0000015_3
Anogam_Anogam_AGAP005477-RA	OG0000015	3	OG0000015_3
Anogam_Anogam_AGAP005478-RA	OG0000015	3	OG0000015_3
Anoepi_Anoepi_AEPI008406-RA	OG0000015	3	OG0000015_3
Anocul_Anocul_ACUA027063-RA	OG0000015	3	OG0000015_3
Anomin_Anomin_AMIN010811-RA	OG0000015	3	OG0000015_3
Anofun_Anofun_AFUN014814-RA	OG0000015	3	OG0000015_3
Anofun_Anofun_AFUN014816-RA	OG0000015	3	OG0000015_3
Anomin_Anomin_AMIN010812-RA	OG0000015	3	OG0000015_3
Anofun_Anofun_AFUN014815-RA	OG0000015	3	OG0000015_3
Anomin_Anomin_AMIN015498-RA	OG0000015	3	OG0000015_3
Anofun_Anofun_AFUN007683-RA	OG0000015	3	OG0000015_3
Anomin_Anomin_AMIN010810-RA	OG0000015	3	OG0000015_3
Anomac_Anomac_AMAM015182-RA	OG0000015	3	OG0000015_3
Anofun_Anofun_AFUN007682-RA	OG0000015	3	OG0000015_3
Anomin_Anomin_AMIN015472-RA	OG0000015	3	OG0000015_3
Anocul_Anocul_ACUA004946-RA	OG0000015	3	OG0000015_3
Anomin_Anomin_AMIN010814-RA	OG0000015	3	OG0000015_3
Anofun_Anofun_AFUN007681-RA	OG0000015	3	OG0000015_3
Anoste_Anoste_ASTEI02095-RA	OG0000015	3	OG0000015_3
Anoatr_Anoatr_AATE004225-RA	OG0000015	3	OG0000015_3
Anoatr_Anoatr_AATE005009-RA	OG0000015		OG0000015_nan
Anodir_Anodir_ADIR014782-RA	OG0000015		OG0000015_nan
Anoalb_Anoalb_AALB001031-RA	OG0000016		OG0000016_nan
Anodar_Anodar_ADAC006210-RA	OG0000016		OG0000016_nan
Anoatr_Anoatr_AATE020148-RA	OG0000016	11	OG0000016_11
Anosin_Anosin_ASIS015186-RA	OG0000016	11	OG0000016_11
Anogam_Anogam_AGAP009252-RA	OG0000016	11	OG0000016_11
Anogam_Anogam_AGAP009251-RB	OG0000016	11	OG0000016_11
Anoalb_Anoalb_AALB001029-RA	OG0000016	3	OG0000016_3
Anodar_Anodar_ADAC002014-RA	OG0000016	3	OG0000016_3
Anoalb_Anoalb_AALB001028-RA	OG0000016	3	OG0000016_3
Anoalb_Anoalb_AALB001027-RA	OG0000016	3	OG0000016_3
Anodar_Anodar_ADAC002330-RA	OG0000016	3	OG0000016_3
Anoalb_Anoalb_AALB007819-RA	OG0000016	3	OG0000016_3
Anoalb_Anoalb_AALB001025-RA	OG0000016	3	OG0000016_3
Anodar_Anodar_ADAC000108-RA	OG0000016	3	OG0000016_3
Anosin_Anosin_ASIS021307-RA	OG0000016	3	OG0000016_3
Anochr_Anochr_ACHR006342-RA	OG0000016	6	OG0000016_6
Anogam_Anogam_AGAP028641-RA	OG0000016	6	OG0000016_6
Anogam_Anogam_AGAP029126-RA	OG0000016	6	OG0000016_6
Anoepi_Anoepi_AEPI005231-RA	OG0000016	6	OG0000016_6
Anomin_Anomin_AMIN001699-RA	OG0000016	6	OG0000016_6
Anofun_Anofun_AFUN006120-RA	OG0000016	6	OG0000016_6
Anocul_Anocul_ACUA015582-RA	OG0000016	6	OG0000016_6
Anomac_Anomac_AMAM000008-RA	OG0000016	6	OG0000016_6
Anoste_Anoste_ASTEI06602-RA	OG0000016	6	OG0000016_6
Anocul_Anocul_ACUA023547-RA	OG0000016	8	OG0000016_8
Anosin_Anosin_ASIS000741-RA	OG0000016	8	OG0000016_8
Anosin_Anosin_ASIS016862-RA	OG0000016		OG0000016_nan
Anosin_Anosin_ASIS015518-RA	OG0000016	9	OG0000016_9
Anosin_Anosin_ASIS016025-RA	OG0000016	9	OG0000016_9
Anoatr_Anoatr_AATE000427-RA	OG0000016	9	OG0000016_9
Anoalb_Anoalb_AALB010217-RA	OG0000016	0	OG0000016_0
Anodar_Anodar_ADAC005878-RA	OG0000016	0	OG0000016_0
Anochr_Anochr_ACHR005865-RA	OG0000016	0	OG0000016_0
Anogam_Anogam_AGAP028728-RA	OG0000016	0	OG0000016_0
Anoepi_Anoepi_AEPI007118-RA	OG0000016	0	OG0000016_0
Anocul_Anocul_ACUA013126-RA	OG0000016	0	OG0000016_0
Anomin_Anomin_AMIN015668-RA	OG0000016	0	OG0000016_0
Anofun_Anofun_AFUN011541-RA	OG0000016	0	OG0000016_0
Anoste_Anoste_ASTEI07096-RA	OG0000016	0	OG0000016_0
Anodir_Anodir_ADIR000370-RA	OG0000016	0	OG0000016_0
Anofar_Anofar_AFAF012961-RA	OG0000016	0	OG0000016_0
Anoatr_Anoatr_AATE011126-RA	OG0000016	0	OG0000016_0
Anosin_Anosin_ASIS010287-RA	OG0000016	0	OG0000016_0
Anodir_Anodir_ADIR004157-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP012020-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP028102-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP028075-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP012022-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP012504-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP012021-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP012505-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP027981-RA	OG0000016	1	OG0000016_1
Anoste_Anoste_ASTEI06146-RA	OG0000016	1	OG0000016_1
Anomac_Anomac_AMAM008738-RA	OG0000016	1	OG0000016_1
Anomac_Anomac_AMAM007975-RA	OG0000016	1	OG0000016_1
Anoste_Anoste_ASTEI06147-RA	OG0000016	1	OG0000016_1
Anogam_Anogam_AGAP011719-RA	OG0000016	7	OG0000016_7
Anogam_Anogam_AGAP011040-RA	OG0000016	7	OG0000016_7
Anogam_Anogam_AGAP012502-RA	OG0000016	7	OG0000016_7
Anodir_Anodir_ADIR004365-RA	OG0000016	7	OG0000016_7
Anodir_Anodir_ADIR004510-RA	OG0000016		OG0000016_nan
Anocul_Anocul_ACUA002404-RA	OG0000016	5	OG0000016_5
Anomin_Anomin_AMIN015669-RA	OG0000016	5	OG0000016_5
Anomac_Anomac_AMAM002100-RA	OG0000016	5	OG0000016_5
Anogam_Anogam_AGAP010545-RA	OG0000016	5	OG0000016_5
Anosin_Anosin_ASIS009700-RA	OG0000016	5	OG0000016_5
Anoalb_Anoalb_AALB001014-RA	OG0000016	2	OG0000016_2
Anodar_Anodar_ADAC007874-RA	OG0000016	2	OG0000016_2
Anosin_Anosin_ASIS014787-RA	OG0000016	2	OG0000016_2
Anoatr_Anoatr_AATE012176-RA	OG0000016	2	OG0000016_2
Anoatr_Anoatr_AATE008655-RA	OG0000016	2	OG0000016_2
Anosin_Anosin_ASIS003804-RA	OG0000016	2	OG0000016_2
Anosin_Anosin_ASIS006803-RA	OG0000016	2	OG0000016_2
Anochr_Anochr_ACHR006994-RA	OG0000016	2	OG0000016_2
Anochr_Anochr_ACHR007866-RA	OG0000016	2	OG0000016_2
Anogam_Anogam_AGAP008403-RA	OG0000016	2	OG0000016_2
Anoepi_Anoepi_AEPI007903-RA	OG0000016	2	OG0000016_2
Anofun_Anofun_AFUN016157-RA	OG0000016	2	OG0000016_2
Anomin_Anomin_AMIN005907-RA	OG0000016	2	OG0000016_2
Anocul_Anocul_ACUA016299-RA	OG0000016	2	OG0000016_2
Anoste_Anoste_ASTEI11084-RA	OG0000016	2	OG0000016_2
Anomac_Anomac_AMAM024146-RA	OG0000016	2	OG0000016_2
Anomac_Anomac_AMAM014185-RA	OG0000016	2	OG0000016_2
Anodir_Anodir_ADIR011155-RA	OG0000016	2	OG0000016_2
Anofar_Anofar_AFAF014259-RA	OG0000016	2	OG0000016_2
Anofar_Anofar_AFAF005264-RA	OG0000016	10	OG0000016_10
Anodir_Anodir_ADIR000587-RA	OG0000016	10	OG0000016_10
Anodir_Anodir_ADIR000580-RA	OG0000016	4	OG0000016_4
Anofar_Anofar_AFAF004338-RA	OG0000016	4	OG0000016_4
Anogam_Anogam_AGAP009249-RA	OG0000016	4	OG0000016_4
Anogam_Anogam_AGAP028179-RA	OG0000016	4	OG0000016_4
Anosin_Anosin_ASIS018254-RA	OG0000016	4	OG0000016_4
Anosin_Anosin_ASIS016539-RA	OG0000016	4	OG0000016_4
Anoalb_Anoalb_AALB000943-RA	OG0000017		OG0000017_nan
Anoalb_Anoalb_AALB009516-RA	OG0000017	2	OG0000017_2
Anodar_Anodar_ADAC008847-RA	OG0000017	2	OG0000017_2
Anodar_Anodar_ADAC008852-RA	OG0000017	2	OG0000017_2
Anochr_Anochr_ACHR000163-RA	OG0000017	2	OG0000017_2
Anogam_Anogam_AGAP003250-RA	OG0000017	2	OG0000017_2
Anomac_Anomac_AMAM016296-RA	OG0000017	2	OG0000017_2
Anomac_Anomac_AMAM009076-RA	OG0000017	2	OG0000017_2
Anocul_Anocul_ACUA027095-RA	OG0000017	2	OG0000017_2
Anoste_Anoste_ASTEI08922-RA	OG0000017	2	OG0000017_2
Anomin_Anomin_AMIN014039-RA	OG0000017	2	OG0000017_2
Anocul_Anocul_ACUA015690-RA	OG0000017	2	OG0000017_2
