node	cluster	sps	cluster_ref
Mcir_Mucci2_107212	16	Mcir	16
Dmel_FBpp0071271	16	Dmel	16
Gthe_55948	16	Gthe	16
Tgon_XP_002370230	16	Tgon	16
Gpro_26820	16	Gpro	16
Pfal_Q8I5R3_Q8I5R3	17	Pfal	17
Scil_44857	17	Scil	17
Aano_F0YC01	17	Aano	17
Pyez_16402_g3986	17	Pyez	17
Scil_42146	17	Scil	17
Aker_49446	18	Aker	18abc
Rirr_344831	18	Rirr	18abc
Hsap_ENSP00000355924	18	Hsap	18a
Pmar_XP_002781574	18	Pmar	18a
Spur_XP_003730778	18	Spur	18abc
Lmaj_XP_001685790	18	Lmaj	18a
Tcru_XP_807434	18	Tcru	18abc
Spun_SPPG_03824	18	Spun	18abc
Cint_ENSCINP00000013431	18	Cint	18abc
Sagg_84574	18	Sagg	18abc
Ppal_EFA83075_1	18	Ppal	18a
Hsap_ENSP00000393453	18	Hsap	18bc
Spur_XP_799878	18	Spur	18abc
Mvib_comp9007_c1_seq1_fr4	18	Mvib	18abc
Spur_XP_003728116	18	Spur	18
Rirr_342860	18	Rirr	18abc
Mver_02594	18	Mver	18abc
Gthe_136248	18	Gthe	18abc
Fgra_FGSG_01168	18	Fgra	18abc
Tpse_XP_002292103	18	Tpse	18abc
Umar_278813	18	Umar	18abc
Ddis_XP_641994	18	Ddis	18a
Cfra_1127T1	18	Cfra	18abc
Nvec_XP_001627600	18	Nvec	18abc
Bden_Batde5_35411	18	Bden	18abc
Adig_18862v114854	18	Adig	18abc
Spur_XP_003731708	18	Spur	18abc
Spur_XP_003730587	18	Spur	18abc
Umay_XP_759888	18	Umay	18a
Tadh_XP_002109888	18	Tadh	18abc
Hsap_ENSP00000373637	18	Hsap	18bc
Spur_XP_788278	18	Spur	18abc
Hmag_XP_002163555	18	Hmag	18abc
Pmar_XP_002772010	18	Pmar	18a
Spur_XP_001199204	18	Spur	18abc
Atha_AT5G06620	18	Atha	18abc
Bsal_BS43455	18	Bsal	18abc
Esil_CBJ32293	18	Esil	18abc
Acoe_004_00718	18	Acoe	18abc
Mgut_mgv1a010398m	18	Mgut	18abc
Ehux_194541	18	Ehux	18abc
Sbic_01g022220	18	Sbic	18abc
Cang_50545	19	Cang	19
Ehis_175_m00101	19	Ehis	19
Cang_73015	19	Cang	19
Rall_1996	19	Rall	19
Ehis_32_m00242	19	Ehis	19
Acas_g5076	19	Acas	19
Tcru_XP_802331	19	Tcru	19
Ppal_EFA80942_1	19	Ppal	19
Ddis_XP_629629	19	Ddis	19
Ehis_293_m00061	19	Ehis	19
Scil_69782	20	Scil	20a
Apar_comp69060_c0_seq1_fr5	20	Apar	20a
Hsap_ENSP00000329189	20	Hsap	20a
Rory_10421	20	Rory	20a
Nvec_XP_001625323	20	Nvec	20a
Spur_XP_001201449	20	Spur	20a
Skow_XP_002737626	20	Skow	20a
Crev_10775	20	Crev	20a
Cang_64968	20	Cang	20a
Mver_10454	20	Mver	20a
Amac_05234	20	Amac	20a
Rirr_97053	20	Rirr	20a
Ctel_140019	20	Ctel	20a
Gthe_106158	20	Gthe	20a
Ccor_86723	20	Ccor	20a
Mcir_Mucci2_183066	20	Mcir	20a
Bden_Batde5_23340	20	Bden	20a
Tmel_XP_002838074	20	Tmel	20a
Rall_5223	20	Rall	20a
Cint_ENSCINP00000020275	20	Cint	20a
Cvar_EFN55457	20	Cvar	20a
Ihof_3025	20	Ihof	20a
Nspp_14963_fr5	20	Nspp	20a
Pbla_Phybl2_161758	20	Pbla	20a
Pinf_XP_002997928	20	Pinf	20a
Lgig_210687	20	Lgig	20a
Umar_225992	20	Umar	20a
Hmag_XP_002160713	20	Hmag	20a
Mvib_comp9388_c0_seq1_fr4	20	Mvib	20a
Crei_XP_001693744	21	Crei	21
Scil_15884	21	Scil	21
Mpus_Micpu54214	21	Mpus	21
Umar_238155	21	Umar	21
Mcir_Mucci2_146498	21	Mcir	21
Apar_comp22500_c2_seq1_fr6	21	Apar	21
Cang_120080	21	Cang	21
Gpro_56876	21	Gpro	21
Ihof_8075	21	Ihof	21
Smoe_XP_002986562	21	Smoe	21
Ncra_5372NCU06119	21	Ncra	21
Ocar_g6960_t1	21	Ocar	21
Ccin_CC1G_12392	21	Ccin	21
Dmel_FBpp0070062	21	Dmel	21
Rory_15688	21	Rory	21
Mcir_Mucci2_108485	22	Mcir	22
Cfra_3222T1	22	Cfra	22
Aker_99331	22	Aker	22
Ccor_17587	22	Ccor	22
Pisp_1176	22	Pisp	22
Atha_AT3G56570	22	Atha	22
Bden_Batde5_87914	22	Bden	22
Cneo_XP_568860	22	Cneo	22
Smoe_XP_002986909	22	Smoe	22
Smoe_XP_002977945	22	Smoe	22
Bdis_2g56792	22	Bdis	22
Scer_SCRT_02936	22	Scer	22
Acoe_014_00106	22	Acoe	22
Otau_XP_003083827	22	Otau	22
Umar_261166	22	Umar	22
Bnat_79704	22	Bnat	22
Cvar_EFN55406	22	Cvar	22
Mpus_Micpu39853	22	Mpus	22
Falb_H696_00372T0	22	Falb	22
Sbic_03g041640	22	Sbic	22
Ppal_EFA82146_1	22	Ppal	22
Mgut_mgv1a005032m	22	Mgut	22
Crei_XP_001695337	23	Crei	23
Gthe_139093	23	Gthe	23
Ptri_XP_002182466	23	Ptri	23
Vcar_XP_002958609	23	Vcar	23
Gthe_116344	24	Gthe	24
Cvar_EFN50775	24	Cvar	24
Cvar_EFN56803	24	Cvar	24
Aano_F0YJ55	24	Aano	24
Ngad_06548	25	Ngad	25
Nspp_9529_fr1	25	Nspp	25
Ddis_XP_646203	25	Ddis	25
Pmar_XP_002771602	25	Pmar	25
Esil_CBN74163	25	Esil	25
Spun_SPPG_04849	25	Spun	25
Tgon_XP_002365375	25	Tgon	25
Sros_PTSG_06889	25	Sros	25
Pbla_Phybl2_182546	25	Pbla	25
Crev_44617	25	Crev	25
Umar_257427	25	Umar	25
Gpro_156978	25	Gpro	25
Bden_Batde5_90401	25	Bden	25
Tcru_XP_807159	25	Tcru	25
Lmaj_XP_001683417	25	Lmaj	25
Ehux_449623	25	Ehux	25
Cele_C07A9_7a	25	Cele	25
Acas_g4479	25	Acas	25
Pfal_Q8IDE8_Q8IDE8	25	Pfal	25
Ddis_XP_002649106	25	Ddis	25
Rory_3197	25	Rory	25
Ccin_CC1G_07286	25	Ccin	25
Acas_g7538	25	Acas	25
Mcir_Mucci2_106522	25	Mcir	25
Cang_345912	25	Cang	25
Clim_g4632	25	Clim	25
Pmar_XP_002780642	25	Pmar	25
Otau_XP_003078978	25	Otau	25
Tcru_XP_808430	25	Tcru	25
Mbre_XP_001746892	25	Mbre	25
Cvar_EFN52201	25	Cvar	25
Mvib_comp11698_c0_seq1_fr6	25	Mvib	25
Pinf_XP_002900479	26	Pinf	26
Atha_AT1G77300	26	Atha	26
Sarc_SARC_05941	26	Sarc	26
Pfal_Q8IE95_Q8IE95	26	Pfal	26
Scil_16325	26	Scil	26
Bnat_87411	26	Bnat	26
Ncra_243NCU00269	26	Ncra	26
Gthe_47131	26	Gthe	26
Ptri_XP_002176717	26	Ptri	26
Cfra_6692T1	26	Cfra	26
Scer_SCRT_03509	26	Scer	26
Ppat_XP_001757655	26	Ppat	26
Ngru_XP_002675415	26	Ngru	26
Smoe_XP_002982470	26	Smoe	26
Scil_28186	26	Scil	26
Cneo_XP_572085	26	Cneo	26
Ppat_XP_001774900	26	Ppat	26
Pinf_XP_002906394	26	Pinf	26
Tpse_XP_002287806	26	Tpse	26
Pinf_XP_002997080	26	Pinf	26
Pinf_XP_002903302	26	Pinf	26
Umay_XP_758647	26	Umay	26
Tcru_XP_814551	26	Tcru	26
Spom_NP_594980_1	26	Spom	26
Ihof_10001	26	Ihof	26
Ccin_CC1G_09124	26	Ccin	26
Sbic_04g022620	26	Sbic	26
Gthe_69157	26	Gthe	26
Pinf_XP_002903975	26	Pinf	26
Fgra_FGSG_05558	26	Fgra	26
Tmel_XP_002838740	26	Tmel	26
Bdis_3g45727	26	Bdis	26
Ppat_XP_001752811	27	Ppat	27
Acoe_010_00651	27	Acoe	27
Sbic_02g020844	27	Sbic	27
Mgut_mgv1a023306m	27	Mgut	27
Smoe_XP_002979406	27	Smoe	27
Atha_AT2G44150	27	Atha	27
Ppat_XP_001768386	27	Ppat	27
Bdis_1g20527	27	Bdis	27
Smoe_XP_002994293	27	Smoe	27
Bdis_4g27797	27	Bdis	27
Mgut_mgv1a025945m	27	Mgut	27
Atha_AT3G59960	27	Atha	27
Bsal_BS38710	28	Bsal	28
Bsal_BS15675	28	Bsal	28
Cpar_6433Contig37665	28	Cpar	28
Gthe_115058	28	Gthe	28
Bsal_BS66035	28	Bsal	28
Rory_14281	28	Rory	28
Dmel_FBpp0074807	28	Dmel	28
Sarc_SARC_10794	28	Sarc	28
Bsal_BS38715	28	Bsal	28
Nspp_11131_fr3	28	Nspp	28
Dmel_FBpp0086127	28	Dmel	28
Ngru_XP_002671048	29	Ngru	29
Ccor_74124	29	Ccor	29
Bsal_BS47385	29	Bsal	29
Cvar_EFN56428	29	Cvar	29
Lmaj_XP_001680872	29	Lmaj	29
Tcru_XP_811365	29	Tcru	29
Tcru_XP_819619	29	Tcru	29
Ttra_AMSG_10069	29	Ttra	29
Gthe_56155	30	Gthe	30
Ehux_118705	30	Ehux	30
Tgon_XP_002365011	30	Tgon	30
Tthe_XP_001007909	30	Tthe	30
Ptet_A0DQ87_A0DQ87	30	Ptet	30
Bnat_146525	30	Bnat	30
Ptet_A0DZ39_A0DZ39	30	Ptet	30
Aker_28962	30	Aker	30
Ehux_210156	30	Ehux	30
Ehux_470404	30	Ehux	30
Ptet_A0BJ67_A0BJ67	30	Ptet	30
Aano_F0Y9B5	31	Aano	31
Tpse_XP_002295860	31	Tpse	31
Rfil_3716423_1s	31	Rfil	31
Ptri_XP_002176598	31	Ptri	31
Tthe_XP_001022867	31	Tthe	31
Ptri_XP_002179500	31	Ptri	31
Tpse_XP_002288187	31	Tpse	31
Ptri_XP_002180933	31	Ptri	31
Ptri_XP_002178582	31	Ptri	31
Rfil_3793145_3s	31	Rfil	31
Tpse_XP_002286409	31	Tpse	31
Ptri_XP_002176608	31	Ptri	31
Tpse_XP_002296236	31	Tpse	31
Otau_XP_003083373	31	Otau	31
Tcru_XP_813687	31	Tcru	31
Tpse_XP_002294686	31	Tpse	31
Tcru_XP_819325	31	Tcru	31
Tpse_XP_002290162	31	Tpse	31
Ptri_XP_002178236	31	Ptri	31
Ccri_T00007124001	32	Ccri	32
Ngad_05847	32	Ngad	32
Pyez_37940_g8901	32	Pyez	32
Cfra_0207T1	32	Cfra	32
Ppal_EFA81031_1	32	Ppal	32
Tpse_XP_002294263	32	Tpse	32
Ddis_XP_647576	32	Ddis	32
Aque_XP_003384664	32	Aque	32
Mpus_Micpu155764	32	Mpus	32
Ngad_00540	32	Ngad	32
Rall_1732	32	Rall	32
Pinf_XP_002999311	32	Pinf	32
Bnat_72270	32	Bnat	32
Sarc_SARC_06292	32	Sarc	32
Otau_XP_003082786	32	Otau	32
Ppal_EFA76267_1	33	Ppal	33
Nspp_10039_fr6	33	Nspp	33
Ihof_4965	33	Ihof	33
Acas_g11306	33	Acas	33
Ddis_XP_644839	33	Ddis	33
Pinf_XP_002894963	33	Pinf	33
Bdis_3g17710	33	Bdis	33
Pmar_XP_002769534	33	Pmar	33
Smoe_XP_002970670	33	Smoe	33
Ppal_EFA82595_1	33	Ppal	33
Mgut_mgv1a008254m	33	Mgut	33
Cgig_10027102	33	Cgig	33
Gthe_121938	33	Gthe	33
Bden_Batde5_88226	33	Bden	33
Nspp_10040_fr4	33	Nspp	33
Ddis_XP_644838	33	Ddis	33
Ptri_XP_002184309	33	Ptri	33
Tcru_XP_805550	33	Tcru	33
Ddis_XP_639077	33	Ddis	33
Nspp_9865_fr2	33	Nspp	33
Sbic_07g005870	33	Sbic	33
Tcru_XP_814949	33	Tcru	33
Tcru_XP_811771	33	Tcru	33
Apar_comp21560_c1_seq2_fr4	33	Apar	33
Lmaj_XP_003721822	33	Lmaj	33
Rirr_340241	33	Rirr	33
Acoe_024_00050	33	Acoe	33
Pmar_XP_002765366	33	Pmar	33
Spun_SPPG_08305	33	Spun	33
Crev_44170	33	Crev	33
Sarc_SARC_00510	33	Sarc	33
Falb_H696_04941T0	33	Falb	33
Lmaj_XP_001683414	33	Lmaj	33
Fgra_FGSG_03752	33	Fgra	33
Ppat_XP_001779453	33	Ppat	33
Umar_252023	33	Umar	33
Falb_H696_03132T0	33	Falb	33
Gthe_108453	33	Gthe	33
Falb_H696_05585T0	33	Falb	33
Bsal_BS64460	33	Bsal	33
Tcru_XP_807160	33	Tcru	33
Ddis_XP_001733058	33	Ddis	33
Acas_g12889	33	Acas	33
Bsal_BS10175	33	Bsal	33
Bsal_BS12885	33	Bsal	33
Atha_AT2G19640	33	Atha	33
Ddis_XP_629856	33	Ddis	33
Pinf_XP_002900537	33	Pinf	33
Bsal_BS55385	33	Bsal	33
Cowc_CAOG_03053	33	Cowc	33
Mlei_ML024912a	34	Mlei	34a
Hmag_XP_002166795	34	Hmag	34
Hsap_ENSP00000332995	34	Hsap	34a
Cgig_10003128	34	Cgig	34
Apar_comp22257_c0_seq1_fr4	34	Apar	34
Spur_XP_001198325	34	Spur	34
Cgig_10016754	34	Cgig	34a
Cpar_20263Contig25695	34	Cpar	34
Lgig_117025	34	Lgig	34a
Sros_PTSG_12693	34	Sros	34
Gthe_78620	34	Gthe	34a
Spur_XP_003725758	34	Spur	34
Smoe_XP_002961390	34	Smoe	34a
Cpar_12930Contig6860	34	Cpar	34
Mvib_comp6636_c1_seq1_fr4	34	Mvib	34
Clim_g757	34	Clim	34
Hmag_XP_002158221	34	Hmag	34
Ihof_7590	34	Ihof	34
Cgig_10000979	34	Cgig	34
Bdis_2g07082	34	Bdis	34a
Pmar_XP_002785717	34	Pmar	34a
Acoe_013_00096	34	Acoe	34a
Ttra_AMSG_03613	34	Ttra	34a
Cfra_1842T1	34	Cfra	34
Sbic_03g029850	34	Sbic	34a
Bdis_2g45430	34	Bdis	34a
Hmag_XP_002155522	34	Hmag	34
Rall_3554	34	Rall	34a
Cmer_CMD005C	34	Cmer	34
Ctel_195572	34	Ctel	34
Hmag_XP_002168824	34	Hmag	34
Acoe_021_00020	34	Acoe	34a
Cgig_10022534	34	Cgig	34
Tpse_XP_002295207	34	Tpse	34
Tthe_XP_001029767	34	Tthe	34a
Ppal_EFA79695_1	34	Ppal	34
Ppat_XP_001777592	34	Ppat	34a
Tgon_XP_002371298	34	Tgon	34a
Acoe_037_00166	34	Acoe	34a
Atha_AT5G53430	34	Atha	34a
Spur_XP_003731178	34	Spur	34
Smoe_XP_002980880	34	Smoe	34a
Hmag_XP_002170435	34	Hmag	34
Pfal_Q8I1Z0_Q8I1Z0	34	Pfal	34a
Cint_ENSCINP00000025690	34	Cint	34a
Spur_XP_797080	34	Spur	34a
Aque_XP_003387132	34	Aque	34
Ctel_172225	34	Ctel	34a
Spur_XP_003730416	34	Spur	34
Scil_63960	34	Scil	34
Sros_PTSG_09393	34	Sros	34
Cowc_CAOG_07681	34	Cowc	34
Skow_XP_002737721	34	Skow	34
Acas_g6446	34	Acas	34a
Mvib_comp12897_c0_seq1_fr5	34	Mvib	34
Smoe_XP_002975450	34	Smoe	34a
Ocar_g7553_t1	34	Ocar	34a
Cgig_10001891	34	Cgig	34
Atha_AT3G61740	34	Atha	34a
Ctel_214008	34	Ctel	34
Sarc_SARC_03923	34	Sarc	34
Mlei_ML19101a	34	Mlei	34
Hmag_XP_002164363	34	Hmag	34
Mbre_XP_001744129	34	Mbre	34
Cele_T26A5_7a	34	Cele	34
Cgig_10003511	34	Cgig	34
Ehux_233107	34	Ehux	34
Ctel_112305_2	34	Ctel	34
Tadh_XP_002114992	34	Tadh	34
Mgut_mgv1a000575m	34	Mgut	34a
Spur_XP_003728212	34	Spur	34
Ctel_210805	34	Ctel	34
Hmag_XP_002154569	34	Hmag	34
Cgig_10007233	34	Cgig	34
Atha_AT4G27910	34	Atha	34a
Smoe_XP_002964071	34	Smoe	34a
Sbic_03g001640	34	Sbic	34a
Ctel_49838	34	Ctel	34
Nvec_XP_001629745	34	Nvec	34a
Clim_g3130	34	Clim	34
Dmel_FBpp0082387	34	Dmel	34a
Ncra_889NCU00970	34	Ncra	34a
Ptet_A0D3D7_A0D3D7	34	Ptet	34a
Cpar_24798Contig41234	34	Cpar	34
Cgig_10021314	34	Cgig	34
Pmar_XP_002765683	34	Pmar	34a
Ocar_g575_t1	35	Ocar	35ab
Cele_R06A4_7	35	Cele	35ab
Ppat_XP_001768188	35	Ppat	35ab
Adig_6676v104625	35	Adig	35ab
Atha_AT1G02580	35	Atha	35ab
Otau_XP_003082958	35	Otau	35ab
Hmag_XP_002165490	35	Hmag	35ab
Pinf_XP_002902603	35	Pinf	35ab
Tadh_XP_002110982	35	Tadh	35ab
Scil_36565	35	Scil	35ab
Atha_AT4G02020	35	Atha	35ab
Mgut_mgv1a001364m	35	Mgut	35ab
Hsap_ENSP00000320147	35	Hsap	35a
Smoe_XP_002980071	35	Smoe	35ab
Acoe_003_00541	35	Acoe	35ab
Smoe_XP_002987466	35	Smoe	35ab
Gthe_43393	35	Gthe	35ab
Aano_F0XVI4	35	Aano	35ab
Cvar_EFN54582	35	Cvar	35ab
Nvec_XP_001622422	35	Nvec	35ab
Atha_AT2G23380	35	Atha	35ab
Rall_1005	35	Rall	35ab
Ccin_CC1G_09236	35	Ccin	35ab
Ccri_T00007737001	35	Ccri	35ab
Vcar_XP_002958368	35	Vcar	35ab
Smoe_XP_002994616	35	Smoe	35ab
Nspp_13586_fr5	35	Nspp	35ab
Spur_XP_001187524	35	Spur	35ab
Mgut_mgv1a002769m	35	Mgut	35ab
Apar_comp18592_c0_seq1_fr6	35	Apar	35ab
Mlei_ML01861a	35	Mlei	35ab
Pinf_XP_002900788	35	Pinf	35ab
Bdis_1g48340	35	Bdis	35ab
Mpus_Micpu59369	35	Mpus	35ab
Hsap_ENSP00000264646	35	Hsap	35b
Lgig_200654	35	Lgig	35a
Acoe_015_00009	35	Acoe	35ab
Sros_PTSG_12482	35	Sros	35ab
Cint_ENSCINP00000016340	35	Cint	35ab
Spur_XP_003725981	35	Spur	35ab
Spur_XP_790741	35	Spur	35ab
Spun_SPPG_03589	35	Spun	35ab
Bdis_1g64460	35	Bdis	35ab
Mbre_XP_001742056	35	Mbre	35ab
Dmel_FBpp0076008	35	Dmel	35a
Ctel_20226	35	Ctel	35ab
Sbic_10g004560	35	Sbic	35ab
Rirr_345734	35	Rirr	35ab
Tmel_XP_002841864	35	Tmel	35ab
Aque_XP_003390508	35	Aque	35a
Cgig_10023111	35	Cgig	35a
Sbic_01g037450	35	Sbic	35ab
Fgra_FGSG_07032	36	Fgra	36
Ddis_XP_647677	36	Ddis	36
Scil_27866	37	Scil	37
Cele_C43E11_3a	37	Cele	37
Dmel_FBpp0073610	37	Dmel	37
Mver_00444	38	Mver	38
Acas_g9677	38	Acas	38
Cfra_4843T1	38	Cfra	38
Bnat_76140	38	Bnat	38
Sarc_SARC_10855	38	Sarc	38
Ehux_223194	38	Ehux	38
Bnat_68204	38	Bnat	38
Tcru_XP_815256	38	Tcru	38
Ttra_AMSG_10303	38	Ttra	38
Tcru_XP_819951	38	Tcru	38
Cfra_2216T1	38	Cfra	38
Sarc_SARC_01035	38	Sarc	38
Ptri_XP_002176313	38	Ptri	38
Lmaj_XP_001682529	38	Lmaj	38
Ehis_357_m00040	38	Ehis	38
Spom_NP_587812_1	39	Spom	39ab
Mver_03320	39	Mver	39ab
Ihof_9721	39	Ihof	39ab
Cowc_CAOG_03580	39	Cowc	39ab
Nspp_552_fr5	39	Nspp	39ab
Ocar_g9304_t1	39	Ocar	39ab
Spur_XP_003727587	39	Spur	39b
Dmel_FBpp0112592	39	Dmel	39ab
Amac_13344	39	Amac	39ab
Aano_F0YDE7	39	Aano	39ab
Ppat_XP_001768289	39	Ppat	39ab
Lgig_138486	39	Lgig	39ab
Rory_11085	39	Rory	39ab
Mgut_mgv1a023175m	39	Mgut	39ab
Ihof_3741	39	Ihof	39ab
Cele_C26E6_9c	39	Cele	39ab
Ncra_1100NCU01206	39	Ncra	39ab
Esil_CBN74374	39	Esil	39ab
Spun_SPPG_04443	39	Spun	39ab
Ppat_XP_001771062	39	Ppat	39ab
Umar_174815	39	Umar	39ab
Ppal_EFA75361_1	39	Ppal	39ab
Mbre_XP_001748661	39	Mbre	39ab
Ngru_XP_002683109	39	Ngru	39ab
Hsap_ENSP00000262519	39	Hsap	39a
Mcir_Mucci2_137855	39	Mcir	39ab
Rfil_3789713_2s	39	Rfil	39ab
Fgra_FGSG_07445	39	Fgra	39ab
Rory_5510	39	Rory	39ab
Tmel_XP_002840838	39	Tmel	39ab
Mvib_comp3625_c0_seq1_fr6	39	Mvib	39ab
Scer_SCRT_04833	39	Scer	39ab
Cang_102567	39	Cang	39ab
Clim_g610	39	Clim	39ab
Ptri_XP_002184116	39	Ptri	39ab
Bdis_4g01790	39	Bdis	39ab
Ccor_82240	39	Ccor	39ab
Amac_13595	39	Amac	39ab
Pbla_Phybl2_34196	39	Pbla	39ab
Ehux_70530	39	Ehux	39ab
Ngad_00849_01	39	Ngad	39ab
Ehux_311470	39	Ehux	39ab
Ccin_CC1G_15535	39	Ccin	39
Smoe_XP_002965618	39	Smoe	39ab
Pisp_26066	39	Pisp	39ab
Cneo_XP_570558	39	Cneo	39
Nvec_XP_001636609	39	Nvec	39ab
Lgig_175490	39	Lgig	39
Cint_ENSCINP00000011316	39	Cint	39b
Pbla_Phybl2_20422	39	Pbla	39ab
Smoe_XP_002962407	39	Smoe	39ab
Scil_54447	39	Scil	39ab
Lmaj_XP_001684837	39	Lmaj	39ab
Atha_AT5G42400	39	Atha	39ab
Crev_25774	39	Crev	39ab
Mlei_ML056953a	39	Mlei	39ab
Acas_g15151	39	Acas	39
Tadh_XP_002117297	39	Tadh	39ab
Sros_PTSG_11893	39	Sros	39ab
Smoe_XP_002963921	39	Smoe	39ab
Ctel_150651	39	Ctel	39ab
Sbic_08g002530	39	Sbic	39ab
Cgig_10017490	39	Cgig	39ab
Rall_5515	39	Rall	39ab
Sarc_SARC_05279	39	Sarc	39ab
Cfra_6039T1	39	Cfra	39ab
Acoe_017_00002	39	Acoe	39ab
Bden_Batde5_35515	39	Bden	39ab
Apar_comp26195_c0_seq1_fr6	39	Apar	39ab
Hmag_XP_002161122	39	Hmag	39ab
Acas_g11544	39	Acas	39ab
Umay_XP_758824	39	Umay	39ab
Hsap_ENSP00000267197	39	Hsap	39b
Lgig_175732	39	Lgig	39
Ptri_XP_002184115	39	Ptri	39ab
Ddis_XP_636258	39	Ddis	39ab
Ehux_206556	39	Ehux	39ab
Aque_XP_003385238	39	Aque	39ab
Gpro_96002	39	Gpro	39ab
Cang_123406	40	Cang	40
Apar_comp4722_c0_seq1_fr4	40	Apar	40
Cele_W01C8_4b	40	Cele	40
Ehux_367482	40	Ehux	40
Amac_06340	40	Amac	40
Rfil_3803193_1s1f1	40	Rfil	40
Acas_g4900	40	Acas	40
Cang_63048	40	Cang	40
Aano_F0Y597	40	Aano	40
Ehux_434670	40	Ehux	40
Mpus_Micpu186708	41	Mpus	41
Esil_CBJ26036	41	Esil	41
Tcru_XP_809677	41	Tcru	41
Ppat_XP_001759585	41	Ppat	41
Bnat_70745	41	Bnat	41
Cpar_22282Contig37429	41	Cpar	41
Vcar_XP_002955706	41	Vcar	41
Tcru_XP_817814	41	Tcru	41
Pinf_XP_002908955	41	Pinf	41
Otau_XP_003083454	41	Otau	41
Atha_AT1G24610	41	Atha	41
Acoe_091_00078	41	Acoe	41
Mgut_mgv1a005562m	41	Mgut	41
Ptri_XP_002181881	41	Ptri	41
Crei_XP_001703025	41	Crei	41
Smoe_XP_002964620	41	Smoe	41
Bnat_77373	41	Bnat	41
Cvar_EFN51670	41	Cvar	41
Sbic_04g028760	41	Sbic	41
Crei_XP_001698255	41	Crei	41
Vcar_XP_002952189	41	Vcar	41
Cvar_EFN53459	41	Cvar	41
Crei_XP_001696458	41	Crei	41
Smoe_XP_002989522	41	Smoe	41
Bdis_1g73790	42	Bdis	42
Ppat_XP_001778358	42	Ppat	42
Umay_XP_758014	42	Umay	42
Smoe_XP_002972331	42	Smoe	42
Sros_PTSG_04361	42	Sros	42
Mver_00240	42	Mver	42
Spun_SPPG_04074	42	Spun	42
Ppal_EFA83360_1	42	Ppal	42
Smoe_XP_002963144	42	Smoe	42
Amac_03048	42	Amac	42
Smoe_XP_002973616	42	Smoe	42
Cele_Y32F6A_1_1	42	Cele	42
Rory_6165	42	Rory	42
Crei_XP_001701010	42	Crei	42
Smoe_XP_002966366	42	Smoe	42
Smoe_XP_002975639	42	Smoe	42
Smoe_XP_002980178	42	Smoe	42
Mpus_Micpu205714	42	Mpus	42
Smoe_XP_002979745	42	Smoe	42
Rall_366	42	Rall	42
Amac_03049	42	Amac	42
Amac_10326	42	Amac	42
Ppat_XP_001786289	42	Ppat	42
Smoe_XP_002979364	42	Smoe	42
Smoe_XP_002981230	42	Smoe	42
Ppat_XP_001770248	42	Ppat	42
Crei_XP_001701009	42	Crei	42
Smoe_XP_002973763	42	Smoe	42
Ccor_135587	42	Ccor	42
Ncra_794NCU00870	42	Ncra	42
Smoe_XP_002982699	42	Smoe	42
Mgut_mgv1a019293m	42	Mgut	42
Tmel_XP_002836440	42	Tmel	42
Smoe_XP_002990338	42	Smoe	42
Smoe_XP_002990851	42	Smoe	42
Smoe_XP_002988390	42	Smoe	42
Sbic_01g045950	42	Sbic	42
Mcir_Mucci2_109312	42	Mcir	42
Smoe_XP_002975811	42	Smoe	42
Smoe_XP_002990571	42	Smoe	42
Pbla_Phybl2_134258	42	Pbla	42
Sarc_SARC_09048	42	Sarc	42
Ccin_CC1G_05693	42	Ccin	42
Smoe_XP_002991840	42	Smoe	42
Atha_AT1G26760	42	Atha	42
Smoe_XP_002983641	42	Smoe	42
Smoe_XP_002971811	42	Smoe	42
Scil_51071	42	Scil	42
Mcir_Mucci2_106871	42	Mcir	42
Otau_XP_003081858	42	Otau	42
Pbla_Phybl2_108062	42	Pbla	42
Acoe_002_00665	42	Acoe	42
Ppal_EFA77024_1	42	Ppal	42
Smoe_XP_002978194	42	Smoe	42
Crei_XP_001701008	42	Crei	42
Ppat_XP_001772391	43	Ppat	43
Tgon_XP_002368273	43	Tgon	43
Bnat_135991	43	Bnat	43
Nspp_5347_fr6	43	Nspp	43
Mpus_Micpu155043	43	Mpus	43
Vcar_XP_002956564	43	Vcar	43
Mvib_comp8761_c1_seq1_fr5	43	Mvib	43
Acas_g9771	43	Acas	43
Ehux_204100	43	Ehux	43
Cfra_3630T1	43	Cfra	43
Mbre_XP_001749562	43	Mbre	43
Gthe_104225	43	Gthe	43
Bsal_BS83695	43	Bsal	43
Bnat_131745	43	Bnat	43
Lmaj_XP_001683692	43	Lmaj	43
Ptri_XP_002179146	43	Ptri	43
Pinf_XP_002901357	43	Pinf	43
Ddis_XP_647409	43	Ddis	43
Tgon_XP_002371618	43	Tgon	43
Mlei_ML003211a	43	Mlei	43
Ncra_7768NCU08790	43	Ncra	43
Sros_PTSG_01403	43	Sros	43
Tpse_XP_002295698	44	Tpse	44
Ptri_XP_002181177	44	Ptri	44
Sarc_SARC_07640	45	Sarc	45
Bnat_79440	45	Bnat	45
Gthe_102184	45	Gthe	45
Tcru_XP_813290	45	Tcru	45
Bnat_91652	45	Bnat	45
Bsal_BS24245	45	Bsal	45
Otau_XP_003082109	45	Otau	45
Aker_61735	45	Aker	45
Cvar_EFN57733	45	Cvar	45
Sros_PTSG_12820	45	Sros	45
Cfra_6909T1	45	Cfra	45
